Order ID,Customer ID,Customer Name,Segment,Order Date,Ship Date,Ship Mode,Region,State,Category,Product,Quantity,Unit Price,Discount (%),Sales,Profit,Payment Mode,Sales Person,Year,Month,Quarter,DayOfWeek,Profit Margin
1014,CUST1794,Customer_418,Corporate,2023-07-27,28-07-2023,Express,West,Rajasthan,Electronics,Laptop,9,2843,0.0,25587.0,8702.63,Credit Card,SalesPerson_34,2023,7,3,Thursday,34.01192011568374
1015,CUST1042,Customer_423,Consumer,2023-04-15,16-04-2023,Standard,West,Rajasthan,Furniture,Chair,1,978,15.0,831.3,49.51,Cash,SalesPerson_33,2023,4,2,Saturday,5.955731986045952
1016,CUST1552,Customer_330,Corporate,2022-06-11,13-06-2022,Express,North,Haryana,Office Supplies,Pen,3,1686,5.0,4805.1,1576.68,Cash,SalesPerson_43,2022,6,2,Saturday,32.81263657364051
1017,CUST1523,Customer_262,Corporate,2022-10-25,27-10-2022,Standard,West,Rajasthan,Office Supplies,Printer Paper,2,2966,5.0,5635.4,1549.11,Cash,SalesPerson_5,2022,10,4,Tuesday,27.48890939418675
1018,CUST1961,Customer_49,Home Office,2024-11-21,23-11-2024,Express,West,Gujarat,Furniture,Sofa,10,2355,0.0,23550.0,4611.54,Net Banking,SalesPerson_23,2024,11,4,Thursday,19.581910828025478
1019,CUST1239,Customer_62,Corporate,2024-04-16,17-04-2024,Express,South,Kerala,Electronics,Laptop,2,2013,10.0,3623.4,848.6,Credit Card,SalesPerson_13,2024,4,2,Tuesday,23.41999227245129
1020,CUST1233,Customer_153,Home Office,2022-04-05,12-04-2022,Standard,South,Karnataka,Furniture,Chair,10,731,0.0,7310.0,1936.39,UPI,SalesPerson_23,2022,4,2,Tuesday,26.489603283173736
1021,CUST1927,Customer_12,Consumer,2022-08-11,16-08-2022,Express,East,Odisha,Furniture,Desk,8,1478,0.0,11824.0,1206.89,Debit Card,SalesPerson_15,2022,8,3,Thursday,10.207121109607579
1022,CUST1663,Customer_218,Corporate,2022-09-11,18-09-2022,Express,West,Gujarat,Furniture,Table,9,1426,15.0,10908.9,2598.1,UPI,SalesPerson_25,2022,9,3,Sunday,23.816333452502086
1023,CUST1453,Customer_321,Corporate,2022-05-12,14-05-2022,Same Day,North,Punjab,Office Supplies,Pen,2,2912,10.0,5241.6,363.69,Debit Card,SalesPerson_33,2022,5,2,Thursday,6.938530219780219
1024,CUST1132,Customer_155,Consumer,2022-05-09,16-05-2022,Express,East,Assam,Office Supplies,Printer Paper,10,2082,15.0,17697.0,4625.42,Net Banking,SalesPerson_24,2022,5,2,Monday,26.136746341187774
1025,CUST1539,Customer_345,Home Office,2022-07-01,08-07-2022,Same Day,North,Haryana,Furniture,Chair,3,2629,5.0,7492.65,1837.28,Debit Card,SalesPerson_36,2022,7,3,Friday,24.521097342061886
1026,CUST1738,Customer_232,Corporate,2024-09-18,23-09-2024,Same Day,North,Punjab,Furniture,Sofa,8,1095,0.0,8760.0,939.07,UPI,SalesPerson_20,2024,9,3,Wednesday,10.719977168949772
1027,CUST1342,Customer_426,Consumer,2024-11-06,08-11-2024,Same Day,North,Delhi,Electronics,Mobile,8,1216,15.0,8268.8,486.05,Cash,SalesPerson_46,2024,11,4,Wednesday,5.878120162538701
1028,CUST1694,Customer_232,Home Office,2024-08-28,01-09-2024,Express,West,Maharashtra,Furniture,Chair,2,1234,5.0,2344.6,245.14,Credit Card,SalesPerson_27,2024,8,3,Wednesday,10.45551479996588
1029,CUST1669,Customer_413,Home Office,2022-04-01,02-04-2022,Standard,South,Kerala,Electronics,Laptop,1,2131,15.0,1811.35,567.74,Credit Card,SalesPerson_25,2022,4,2,Friday,31.343473100173906
1030,CUST1743,Customer_324,Corporate,2024-04-07,11-04-2024,Standard,North,Delhi,Electronics,Headphones,6,1068,5.0,6087.6,2080.23,UPI,SalesPerson_15,2024,4,2,Sunday,34.1715947171299
1031,CUST1305,Customer_271,Corporate,2023-10-21,26-10-2023,Same Day,East,Odisha,Electronics,Tablet,9,529,0.0,4761.0,1144.14,Credit Card,SalesPerson_19,2023,10,4,Saturday,24.03150598613737
1032,CUST1809,Customer_137,Corporate,2022-09-18,21-09-2022,Express,East,Assam,Furniture,Desk,5,1033,10.0,4648.5,1096.71,Debit Card,SalesPerson_37,2022,9,3,Sunday,23.59277186189093
1033,CUST1126,Customer_333,Home Office,2022-06-06,12-06-2022,Express,North,Haryana,Furniture,Desk,9,2162,5.0,18485.1,6053.97,UPI,SalesPerson_10,2022,6,2,Monday,32.750539623805125
1034,CUST1690,Customer_41,Corporate,2024-03-17,20-03-2024,Express,West,Gujarat,Furniture,Chair,10,1630,0.0,16300.0,4433.43,Net Banking,SalesPerson_12,2024,3,1,Sunday,27.198957055214724
1035,CUST1894,Customer_90,Consumer,2022-08-27,31-08-2022,Same Day,South,Kerala,Office Supplies,Printer Paper,8,920,15.0,6256.0,563.81,Credit Card,SalesPerson_6,2022,8,3,Saturday,9.012308184143222
1036,CUST1015,Customer_446,Corporate,2022-03-30,01-04-2022,Same Day,North,Punjab,Furniture,Desk,2,126,15.0,214.2,34.59,Cash,SalesPerson_27,2022,3,1,Wednesday,16.148459383753504
1037,CUST1964,Customer_268,Corporate,2024-09-30,01-10-2024,Same Day,West,Gujarat,Furniture,Table,6,2294,10.0,12387.6,3411.91,Debit Card,SalesPerson_4,2024,9,3,Monday,27.54294617197843
1038,CUST1824,Customer_9,Corporate,2022-03-21,22-03-2022,Express,East,West Bengal,Furniture,Table,6,1135,5.0,6469.5,731.6,UPI,SalesPerson_46,2022,3,1,Monday,11.30844732977819
1039,CUST1040,Customer_97,Corporate,2024-09-30,02-10-2024,Standard,North,Punjab,Electronics,Headphones,2,1011,0.0,2022.0,700.58,UPI,SalesPerson_29,2024,9,3,Monday,34.647873392680516
1040,CUST1112,Customer_95,Home Office,2024-08-30,05-09-2024,Standard,South,Kerala,Furniture,Desk,6,2779,10.0,15006.6,4992.04,Net Banking,SalesPerson_7,2024,8,3,Friday,33.265629789559256
1041,CUST1335,Customer_450,Corporate,2024-01-10,16-01-2024,Express,North,Delhi,Furniture,Sofa,5,286,0.0,1430.0,241.45,UPI,SalesPerson_14,2024,1,1,Wednesday,16.884615384615383
1042,CUST1260,Customer_217,Home Office,2024-11-10,14-11-2024,Same Day,South,Kerala,Office Supplies,Pen,10,1037,10.0,9333.0,3060.78,UPI,SalesPerson_19,2024,11,4,Sunday,32.79524268723883
1043,CUST1043,Customer_173,Corporate,2023-10-09,13-10-2023,Same Day,West,Gujarat,Office Supplies,Pen,2,256,10.0,460.8,134.9,UPI,SalesPerson_32,2023,10,4,Monday,29.27517361111111
1044,CUST1598,Customer_410,Corporate,2024-10-20,24-10-2024,Standard,West,Maharashtra,Furniture,Chair,1,705,10.0,634.5,158.91,Cash,SalesPerson_20,2024,10,4,Sunday,25.044917257683213
1045,CUST1052,Customer_347,Home Office,2023-10-13,18-10-2023,Express,South,Karnataka,Furniture,Chair,9,774,5.0,6617.7,410.46,Debit Card,SalesPerson_31,2023,10,4,Friday,6.20245704701029
1046,CUST1214,Customer_263,Home Office,2024-03-18,22-03-2024,Express,South,Karnataka,Furniture,Table,4,1900,10.0,6840.0,2276.69,Cash,SalesPerson_26,2024,3,1,Monday,33.28494152046784
1047,CUST1939,Customer_195,Home Office,2024-05-15,18-05-2024,Same Day,South,Kerala,Office Supplies,Pen,1,2729,10.0,2456.1,295.9,Credit Card,SalesPerson_43,2024,5,2,Wednesday,12.0475550669761
1048,CUST1447,Customer_338,Corporate,2024-07-26,27-07-2024,Same Day,South,Karnataka,Office Supplies,Printer Paper,1,198,15.0,168.3,33.14,Cash,SalesPerson_29,2024,7,3,Friday,19.691027926322043
1049,CUST1871,Customer_280,Home Office,2024-05-01,02-05-2024,Express,North,Punjab,Office Supplies,Printer Paper,9,1936,5.0,16552.8,3886.32,Debit Card,SalesPerson_12,2024,5,2,Wednesday,23.47832390894592
1050,CUST1856,Customer_220,Corporate,2023-08-08,14-08-2023,Same Day,West,Rajasthan,Office Supplies,Pen,9,1286,15.0,9837.9,2252.81,Credit Card,SalesPerson_9,2023,8,3,Tuesday,22.899297614328262
1051,CUST1704,Customer_420,Consumer,2022-08-22,26-08-2022,Standard,East,Odisha,Office Supplies,Notebook,6,490,5.0,2793.0,319.8,Credit Card,SalesPerson_10,2022,8,3,Monday,11.450053705692804
1052,CUST1583,Customer_416,Corporate,2023-10-08,11-10-2023,Standard,West,Maharashtra,Electronics,Tablet,8,2490,0.0,19920.0,6161.16,Debit Card,SalesPerson_13,2023,10,4,Sunday,30.92951807228916
1053,CUST1794,Customer_338,Home Office,2022-01-22,27-01-2022,Same Day,East,Assam,Office Supplies,Notebook,1,1170,5.0,1111.5,316.86,UPI,SalesPerson_27,2022,1,1,Saturday,28.507422402159243
1054,CUST1792,Customer_27,Home Office,2023-01-01,06-01-2023,Express,South,Tamil Nadu,Electronics,Mobile,10,2101,15.0,17858.5,4815.6,Cash,SalesPerson_49,2023,1,1,Sunday,26.96531063639164
1055,CUST1580,Customer_133,Corporate,2024-12-11,14-12-2024,Express,West,Gujarat,Furniture,Chair,7,2509,5.0,16684.85,2197.56,Cash,SalesPerson_6,2024,12,4,Wednesday,13.170990449419683
1056,CUST1154,Customer_472,Consumer,2024-08-20,22-08-2024,Standard,South,Kerala,Office Supplies,Pen,3,2673,0.0,8019.0,1637.2,Net Banking,SalesPerson_19,2024,8,3,Tuesday,20.416510786881158
1057,CUST1549,Customer_250,Consumer,2023-11-14,20-11-2023,Express,South,Tamil Nadu,Furniture,Sofa,3,2199,0.0,6597.0,1223.43,Debit Card,SalesPerson_5,2023,11,4,Tuesday,18.54524783992724
1058,CUST1840,Customer_342,Consumer,2024-06-13,14-06-2024,Same Day,North,Delhi,Office Supplies,Printer Paper,9,492,15.0,3763.8,257.09,Net Banking,SalesPerson_45,2024,6,2,Thursday,6.830596737339921
1059,CUST1402,Customer_417,Home Office,2023-12-27,28-12-2023,Standard,East,Odisha,Office Supplies,Binder,7,2860,0.0,20020.0,3078.6,UPI,SalesPerson_11,2023,12,4,Wednesday,15.377622377622377
1060,CUST1143,Customer_60,Corporate,2022-10-27,03-11-2022,Same Day,East,Assam,Electronics,Tablet,4,2523,5.0,9587.4,3238.27,UPI,SalesPerson_45,2022,10,4,Thursday,33.77631057429543
1061,CUST1628,Customer_237,Home Office,2022-02-18,24-02-2022,Standard,East,West Bengal,Office Supplies,Pen,3,1586,15.0,4044.3,475.13,UPI,SalesPerson_7,2022,2,1,Friday,11.748139356625373
1062,CUST1701,Customer_367,Corporate,2023-10-07,08-10-2023,Standard,South,Tamil Nadu,Furniture,Table,9,796,10.0,6447.6,876.48,Credit Card,SalesPerson_9,2023,10,4,Saturday,13.593895402940628
1063,CUST1312,Customer_244,Consumer,2023-08-07,14-08-2023,Same Day,South,Kerala,Office Supplies,Pen,8,656,10.0,4723.2,1237.21,Cash,SalesPerson_21,2023,8,3,Monday,26.19431741192412
1064,CUST1184,Customer_161,Corporate,2023-09-20,27-09-2023,Express,South,Kerala,Office Supplies,Binder,9,1325,15.0,10136.25,3056.02,Cash,SalesPerson_3,2023,9,3,Wednesday,30.149414231101247
1065,CUST1484,Customer_27,Corporate,2023-10-16,19-10-2023,Same Day,West,Maharashtra,Furniture,Chair,5,203,10.0,913.5,187.69,Credit Card,SalesPerson_41,2023,10,4,Monday,20.546250684181718
1066,CUST1052,Customer_393,Consumer,2023-08-06,08-08-2023,Express,South,Karnataka,Furniture,Desk,6,1200,0.0,7200.0,1560.98,Net Banking,SalesPerson_39,2023,8,3,Sunday,21.68027777777778
1067,CUST1374,Customer_495,Corporate,2023-08-17,21-08-2023,Standard,West,Rajasthan,Furniture,Sofa,6,1646,0.0,9876.0,3229.67,UPI,SalesPerson_33,2023,8,3,Thursday,32.70220737140543
1068,CUST1847,Customer_489,Consumer,2022-12-11,14-12-2022,Express,North,Delhi,Furniture,Sofa,5,771,0.0,3855.0,802.4,Net Banking,SalesPerson_4,2022,12,4,Sunday,20.814526588845656
1069,CUST1565,Customer_363,Corporate,2024-09-09,15-09-2024,Express,North,Delhi,Electronics,Tablet,10,2251,0.0,22510.0,6108.99,Cash,SalesPerson_46,2024,9,3,Monday,27.139004886717018
1070,CUST1087,Customer_208,Consumer,2024-01-07,13-01-2024,Standard,North,Delhi,Electronics,Tablet,4,1388,10.0,4996.8,701.89,Cash,SalesPerson_47,2024,1,1,Sunday,14.04678994556516
1071,CUST1060,Customer_320,Corporate,2023-05-29,02-06-2023,Express,West,Gujarat,Furniture,Desk,10,503,15.0,4275.5,1483.7,UPI,SalesPerson_35,2023,5,2,Monday,34.70237399134604
1072,CUST1656,Customer_347,Home Office,2024-04-02,08-04-2024,Express,West,Rajasthan,Electronics,Mobile,9,1296,15.0,9914.4,1423.05,Debit Card,SalesPerson_24,2024,4,2,Tuesday,14.353364802711207
1073,CUST1121,Customer_101,Home Office,2024-12-26,30-12-2024,Standard,East,West Bengal,Furniture,Desk,1,2270,10.0,2043.0,371.1,Debit Card,SalesPerson_46,2024,12,4,Thursday,18.164464023494862
1074,CUST1599,Customer_31,Consumer,2024-10-09,10-10-2024,Express,East,Assam,Office Supplies,Notebook,5,2458,5.0,11675.5,3017.52,Cash,SalesPerson_19,2024,10,4,Wednesday,25.84488886985568
1075,CUST1883,Customer_490,Corporate,2024-08-23,25-08-2024,Standard,South,Tamil Nadu,Electronics,Tablet,6,1765,10.0,9531.0,790.59,Net Banking,SalesPerson_12,2024,8,3,Friday,8.2949323260938
1076,CUST1815,Customer_149,Corporate,2023-02-15,18-02-2023,Standard,North,Punjab,Electronics,Headphones,4,1231,15.0,4185.4,452.55,Debit Card,SalesPerson_46,2023,2,1,Wednesday,10.81258661059875
1077,CUST1276,Customer_192,Home Office,2022-04-03,06-04-2022,Standard,West,Rajasthan,Office Supplies,Printer Paper,8,1599,15.0,10873.2,2583.44,Debit Card,SalesPerson_40,2022,4,2,Sunday,23.759702755398592
1078,CUST1430,Customer_351,Home Office,2022-05-15,21-05-2022,Same Day,East,Assam,Electronics,Headphones,9,1472,0.0,13248.0,3944.44,Net Banking,SalesPerson_15,2022,5,2,Sunday,29.77385265700483
1079,CUST1941,Customer_407,Home Office,2024-01-10,13-01-2024,Express,West,Gujarat,Electronics,Tablet,1,567,15.0,481.95,62.06,Cash,SalesPerson_19,2024,1,1,Wednesday,12.876854445481897
1080,CUST1452,Customer_351,Corporate,2023-07-14,15-07-2023,Same Day,South,Tamil Nadu,Office Supplies,Pen,9,117,15.0,895.05,287.99,Debit Card,SalesPerson_42,2023,7,3,Friday,32.17585609742473
1081,CUST1818,Customer_117,Corporate,2022-07-28,04-08-2022,Express,West,Rajasthan,Electronics,Tablet,1,2330,15.0,1980.5,341.43,UPI,SalesPerson_10,2022,7,3,Thursday,17.239585963140623
1082,CUST1059,Customer_255,Consumer,2023-04-24,01-05-2023,Same Day,East,Odisha,Office Supplies,Binder,8,879,15.0,5977.2,916.37,UPI,SalesPerson_45,2023,4,2,Monday,15.331091480960984
1083,CUST1173,Customer_474,Home Office,2022-04-18,25-04-2022,Same Day,North,Haryana,Office Supplies,Pen,7,2006,10.0,12637.8,2355.79,Net Banking,SalesPerson_39,2022,4,2,Monday,18.640823561062845
1084,CUST1775,Customer_408,Consumer,2022-10-03,04-10-2022,Same Day,East,West Bengal,Electronics,Mobile,10,633,10.0,5697.0,1909.63,Credit Card,SalesPerson_44,2022,10,4,Monday,33.51992276636827
1085,CUST1374,Customer_340,Corporate,2022-07-02,06-07-2022,Same Day,South,Karnataka,Office Supplies,Printer Paper,10,1565,5.0,14867.5,4035.05,Debit Card,SalesPerson_37,2022,7,3,Saturday,27.140070623843954
1086,CUST1749,Customer_362,Consumer,2023-12-13,15-12-2023,Standard,East,Odisha,Electronics,Headphones,4,186,10.0,669.6,190.21,Debit Card,SalesPerson_41,2023,12,4,Wednesday,28.406511350059738
1087,CUST1791,Customer_317,Consumer,2022-07-15,19-07-2022,Standard,East,West Bengal,Electronics,Tablet,6,489,5.0,2787.3,501.42,Debit Card,SalesPerson_29,2022,7,3,Friday,17.98945215800237
1088,CUST1767,Customer_274,Home Office,2023-03-28,31-03-2023,Express,East,West Bengal,Furniture,Desk,6,1907,5.0,10869.9,2977.84,Credit Card,SalesPerson_39,2023,3,1,Tuesday,27.395284225245863
1089,CUST1660,Customer_375,Corporate,2023-03-01,05-03-2023,Express,North,Punjab,Office Supplies,Printer Paper,8,2323,10.0,16725.6,4091.44,Net Banking,SalesPerson_27,2023,3,1,Wednesday,24.46214186636055
1090,CUST1352,Customer_172,Corporate,2024-05-14,16-05-2024,Same Day,West,Gujarat,Office Supplies,Binder,10,763,0.0,7630.0,2031.82,Cash,SalesPerson_14,2024,5,2,Tuesday,26.629357798165138
1091,CUST1729,Customer_390,Corporate,2023-10-17,19-10-2023,Standard,East,Odisha,Furniture,Table,6,781,0.0,4686.0,719.33,Cash,SalesPerson_1,2023,10,4,Tuesday,15.350618864703373
1092,CUST1304,Customer_470,Consumer,2022-05-29,05-06-2022,Same Day,West,Maharashtra,Office Supplies,Binder,4,2703,10.0,9730.8,1610.35,Debit Card,SalesPerson_28,2022,5,2,Sunday,16.548999054548442
1093,CUST1540,Customer_141,Consumer,2022-06-20,26-06-2022,Express,West,Maharashtra,Electronics,Mobile,2,1485,15.0,2524.5,344.1,Net Banking,SalesPerson_49,2022,6,2,Monday,13.630421865715983
1094,CUST1764,Customer_130,Consumer,2022-03-20,21-03-2022,Same Day,South,Karnataka,Furniture,Chair,5,836,10.0,3762.0,826.85,Credit Card,SalesPerson_26,2022,3,1,Sunday,21.979000531632114
1095,CUST1492,Customer_436,Consumer,2023-02-04,07-02-2023,Express,South,Karnataka,Electronics,Tablet,4,2217,10.0,7981.2,2684.25,Credit Card,SalesPerson_45,2023,2,1,Saturday,33.63216057735679
1096,CUST1226,Customer_374,Corporate,2023-06-21,22-06-2023,Express,West,Gujarat,Furniture,Table,4,490,10.0,1764.0,142.96,Cash,SalesPerson_3,2023,6,2,Wednesday,8.104308390022675
1097,CUST1643,Customer_368,Consumer,2022-06-28,29-06-2022,Express,South,Karnataka,Office Supplies,Pen,8,1196,5.0,9089.6,1297.63,Debit Card,SalesPerson_13,2022,6,2,Tuesday,14.275985741946842
1098,CUST1612,Customer_241,Consumer,2023-01-23,30-01-2023,Same Day,North,Haryana,Furniture,Sofa,7,202,10.0,1272.6,178.2,Credit Card,SalesPerson_8,2023,1,1,Monday,14.002828854314004
1099,CUST1635,Customer_171,Consumer,2024-02-22,26-02-2024,Same Day,East,West Bengal,Office Supplies,Notebook,4,1153,0.0,4612.0,1097.53,Credit Card,SalesPerson_17,2024,2,1,Thursday,23.79726799653079
1100,CUST1290,Customer_191,Home Office,2022-05-05,12-05-2022,Standard,East,West Bengal,Electronics,Tablet,5,1424,15.0,6052.0,577.37,Net Banking,SalesPerson_12,2022,5,2,Thursday,9.540152015862526
1101,CUST1581,Customer_217,Consumer,2024-01-26,27-01-2024,Standard,South,Kerala,Office Supplies,Binder,8,1271,15.0,8642.8,1123.81,UPI,SalesPerson_8,2024,1,1,Friday,13.002846299810248
1102,CUST1748,Customer_342,Home Office,2023-06-04,09-06-2023,Express,East,West Bengal,Office Supplies,Printer Paper,5,973,5.0,4621.75,1358.59,Net Banking,SalesPerson_9,2023,6,2,Sunday,29.395575269108022
1103,CUST1765,Customer_452,Corporate,2024-01-18,22-01-2024,Same Day,East,Odisha,Furniture,Table,2,2158,15.0,3668.6,605.94,Debit Card,SalesPerson_42,2024,1,1,Thursday,16.516927438259827
1104,CUST1205,Customer_430,Consumer,2022-06-28,30-06-2022,Express,North,Punjab,Office Supplies,Pen,3,1732,10.0,4676.4,1435.01,Credit Card,SalesPerson_26,2022,6,2,Tuesday,30.68621161577282
1105,CUST1287,Customer_351,Consumer,2022-10-19,22-10-2022,Same Day,North,Haryana,Office Supplies,Binder,7,1507,15.0,8966.65,1318.22,Cash,SalesPerson_45,2022,10,4,Wednesday,14.701365615921219
1106,CUST1542,Customer_268,Consumer,2022-07-10,11-07-2022,Same Day,North,Delhi,Furniture,Desk,9,100,5.0,855.0,194.06,Debit Card,SalesPerson_26,2022,7,3,Sunday,22.697076023391812
1107,CUST1571,Customer_202,Corporate,2022-06-23,24-06-2022,Same Day,West,Rajasthan,Furniture,Chair,8,1386,10.0,9979.2,3310.0,UPI,SalesPerson_35,2022,6,2,Thursday,33.168991502324836
1108,CUST1637,Customer_366,Consumer,2023-04-04,08-04-2023,Express,South,Karnataka,Office Supplies,Pen,1,2046,15.0,1739.1,511.99,Net Banking,SalesPerson_12,2023,4,2,Tuesday,29.439940198953487
1109,CUST1212,Customer_361,Consumer,2022-02-28,05-03-2022,Same Day,East,Odisha,Electronics,Tablet,9,2029,15.0,15521.85,917.54,Debit Card,SalesPerson_3,2022,2,1,Monday,5.911279905423644
1110,CUST1495,Customer_78,Corporate,2024-09-11,15-09-2024,Express,East,Assam,Electronics,Tablet,10,2252,15.0,19142.0,3803.19,Cash,SalesPerson_18,2024,9,3,Wednesday,19.868300073137604
1111,CUST1690,Customer_389,Consumer,2024-09-14,15-09-2024,Same Day,North,Punjab,Office Supplies,Printer Paper,9,2430,15.0,18589.5,5296.15,Net Banking,SalesPerson_13,2024,9,3,Saturday,28.49000780010221
1112,CUST1811,Customer_251,Consumer,2024-12-01,03-12-2024,Standard,West,Rajasthan,Electronics,Headphones,5,2777,0.0,13885.0,4154.57,Credit Card,SalesPerson_16,2024,12,4,Sunday,29.921281958948505
1113,CUST1677,Customer_233,Home Office,2024-07-25,01-08-2024,Standard,North,Delhi,Office Supplies,Notebook,4,1238,15.0,4209.2,800.02,Credit Card,SalesPerson_1,2024,7,3,Thursday,19.006462035541198
1114,CUST1511,Customer_83,Consumer,2023-12-12,19-12-2023,Same Day,East,Odisha,Furniture,Sofa,5,1911,5.0,9077.25,1433.69,Credit Card,SalesPerson_24,2023,12,4,Tuesday,15.794320967253297
1115,CUST1104,Customer_29,Home Office,2023-05-01,08-05-2023,Express,South,Karnataka,Office Supplies,Binder,6,2929,10.0,15816.6,4184.05,Net Banking,SalesPerson_4,2023,5,2,Monday,26.453536158213524
1116,CUST1502,Customer_391,Corporate,2023-10-12,18-10-2023,Same Day,West,Rajasthan,Electronics,Laptop,2,1247,0.0,2494.0,281.11,Net Banking,SalesPerson_34,2023,10,4,Thursday,11.271451483560547
1117,CUST1286,Customer_179,Corporate,2023-03-02,08-03-2023,Express,East,West Bengal,Office Supplies,Notebook,8,2665,10.0,19188.0,1581.62,Net Banking,SalesPerson_39,2023,3,1,Thursday,8.242755889097351
1118,CUST1337,Customer_361,Corporate,2022-07-06,07-07-2022,Express,South,Karnataka,Furniture,Sofa,7,2395,10.0,15088.5,982.26,UPI,SalesPerson_5,2022,7,3,Wednesday,6.509991052788547
1119,CUST1557,Customer_266,Corporate,2024-09-11,14-09-2024,Standard,North,Punjab,Furniture,Sofa,1,2381,15.0,2023.85,457.31,Net Banking,SalesPerson_33,2024,9,3,Wednesday,22.596042196803122
1120,CUST1190,Customer_474,Consumer,2023-10-01,07-10-2023,Express,West,Rajasthan,Office Supplies,Printer Paper,4,2064,10.0,7430.4,1977.5,Cash,SalesPerson_39,2023,10,4,Sunday,26.613641257536607
1121,CUST1084,Customer_366,Consumer,2023-02-01,02-02-2023,Express,West,Gujarat,Office Supplies,Pen,8,1001,5.0,7607.6,521.77,Cash,SalesPerson_33,2023,2,1,Wednesday,6.858536200641463
1122,CUST1640,Customer_440,Corporate,2022-12-04,06-12-2022,Standard,North,Delhi,Office Supplies,Pen,1,802,10.0,721.8,72.81,Credit Card,SalesPerson_39,2022,12,4,Sunday,10.087281795511222
1123,CUST1943,Customer_263,Corporate,2022-04-11,14-04-2022,Express,South,Karnataka,Office Supplies,Pen,3,673,10.0,1817.1,117.67,UPI,SalesPerson_16,2022,4,2,Monday,6.475703043310771
1124,CUST1578,Customer_465,Corporate,2024-11-20,23-11-2024,Express,South,Tamil Nadu,Electronics,Headphones,2,1614,10.0,2905.2,457.9,UPI,SalesPerson_42,2024,11,4,Wednesday,15.761393363623846
1125,CUST1974,Customer_464,Corporate,2024-09-20,24-09-2024,Same Day,North,Punjab,Electronics,Mobile,9,1431,15.0,10947.15,3194.72,Credit Card,SalesPerson_25,2024,9,3,Friday,29.183120720918225
