Order ID,Customer ID,Customer Name,Segment,Order Date,Ship Date,Ship Mode,Region,State,Category,Product,Quantity,Unit Price,Discount (%),Sales,Profit,Payment Mode,Sales Person
2190,CUST1085,Customer_168,Consumer,19-03-2022,23-03-2022,Standard,East,Odisha,Electronics,Mobile,4,1519,15,5164.6,1529.92,UPI,SalesPerson_21
2191,CUST1454,Customer_130,Corporate,26-11-2023,02-12-2023,Same Day,North,Delhi,Office Supplies,Printer Paper,7,1921,5,12774.65,811.93,Net Banking,SalesPerson_36
2192,CUST1785,Customer_42,Corporate,28-08-2024,29-08-2024,Same Day,West,Maharashtra,Furniture,Sofa,3,2380,10,6426,917.08,Cash,SalesPerson_24
2193,CUST1077,Customer_496,Home Office,13-05-2023,19-05-2023,Same Day,South,Karnataka,Furniture,Table,5,2364,5,11229,2300.34,Credit Card,SalesPerson_40
2194,CUST1468,Customer_281,Consumer,29-12-2022,03-01-2023,Standard,West,Gujarat,Office Supplies,Printer Paper,3,449,0,1347,376.72,Credit Card,SalesPerson_37
2195,CUST1860,Customer_13,Consumer,07-03-2022,11-03-2022,Express,South,Tamil Nadu,Furniture,Chair,4,1068,5,4058.4,260.8,Debit Card,SalesPerson_15
2196,CUST1560,Customer_221,Consumer,16-02-2024,21-02-2024,Express,North,Delhi,Office Supplies,Binder,9,2833,15,21672.45,4778.16,Net Banking,SalesPerson_20
2197,CUST1291,Customer_250,Consumer,30-08-2023,31-08-2023,Standard,North,Haryana,Furniture,Desk,8,2791,0,22328,1277.71,Net Banking,SalesPerson_3
2198,CUST1502,Customer_348,Consumer,27-05-2023,03-06-2023,Express,West,Gujarat,Furniture,Desk,6,2390,0,14340,2691.91,Cash,SalesPerson_15
2199,CUST1310,Customer_225,Corporate,04-07-2022,08-07-2022,Same Day,South,Kerala,Electronics,Laptop,2,602,10,1083.6,347.27,Credit Card,SalesPerson_41
2200,CUST1386,Customer_309,Home Office,30-03-2022,04-04-2022,Express,North,Punjab,Electronics,Mobile,6,860,5,4902,1174.04,Debit Card,SalesPerson_30
2201,CUST1120,Customer_292,Consumer,21-08-2024,26-08-2024,Same Day,South,Tamil Nadu,Office Supplies,Printer Paper,6,1918,15,9781.8,2422.98,Cash,SalesPerson_43
2202,CUST1746,Customer_335,Consumer,06-08-2024,11-08-2024,Express,North,Haryana,Furniture,Sofa,8,1526,10,10987.2,2768.48,Debit Card,SalesPerson_26
2203,CUST1845,Customer_410,Home Office,30-08-2024,03-09-2024,Express,North,Delhi,Furniture,Desk,5,828,5,3933,952.12,Credit Card,SalesPerson_44
2204,CUST1080,Customer_397,Consumer,15-05-2024,17-05-2024,Standard,North,Delhi,Electronics,Mobile,10,1407,10,12663,2289.45,Credit Card,SalesPerson_10
2205,CUST1472,Customer_421,Home Office,04-04-2024,11-04-2024,Express,East,Odisha,Office Supplies,Printer Paper,8,520,0,4160,277.41,Net Banking,SalesPerson_33
2206,CUST1424,Customer_496,Home Office,21-04-2022,24-04-2022,Express,West,Rajasthan,Electronics,Laptop,2,2194,10,3949.2,981.94,Net Banking,SalesPerson_9
2207,CUST1412,Customer_291,Corporate,02-09-2022,08-09-2022,Same Day,West,Rajasthan,Office Supplies,Printer Paper,2,1578,10,2840.4,886.32,Cash,SalesPerson_7
2208,CUST1986,Customer_220,Corporate,08-01-2023,15-01-2023,Standard,South,Tamil Nadu,Furniture,Desk,10,2152,0,21520,3483.08,Debit Card,SalesPerson_40
2209,CUST1384,Customer_49,Home Office,02-01-2024,07-01-2024,Same Day,West,Gujarat,Furniture,Table,5,157,10,706.5,131.64,Credit Card,SalesPerson_41
2210,CUST1865,Customer_248,Consumer,12-03-2022,18-03-2022,Standard,South,Tamil Nadu,Electronics,Tablet,7,2595,10,16348.5,4327.47,Cash,SalesPerson_32
2211,CUST1798,Customer_11,Corporate,08-10-2023,14-10-2023,Express,East,Odisha,Electronics,Headphones,6,1960,10,10584,1167.32,UPI,SalesPerson_19
2212,CUST1941,Customer_407,Home Office,04-01-2023,06-01-2023,Same Day,North,Delhi,Electronics,Laptop,2,340,15,578,122.06,UPI,SalesPerson_39
2213,CUST1116,Customer_404,Home Office,02-10-2023,08-10-2023,Same Day,South,Tamil Nadu,Office Supplies,Notebook,5,703,0,3515,1003.62,Debit Card,SalesPerson_50
2214,CUST1580,Customer_99,Corporate,21-10-2024,22-10-2024,Same Day,North,Haryana,Furniture,Chair,1,654,0,654,205.23,Cash,SalesPerson_16
2215,CUST1572,Customer_178,Consumer,15-10-2024,19-10-2024,Standard,South,Kerala,Office Supplies,Notebook,6,112,5,638.4,132.49,Credit Card,SalesPerson_38
2216,CUST1204,Customer_122,Corporate,18-04-2024,20-04-2024,Standard,East,Assam,Electronics,Headphones,6,1699,10,9174.6,1808.58,Credit Card,SalesPerson_5
2217,CUST1353,Customer_386,Home Office,16-09-2024,23-09-2024,Standard,East,Assam,Electronics,Tablet,8,2934,15,19951.2,2530.74,Net Banking,SalesPerson_47
2218,CUST1330,Customer_109,Corporate,04-01-2023,05-01-2023,Same Day,South,Tamil Nadu,Furniture,Sofa,10,2038,15,17323,5296.24,Net Banking,SalesPerson_31
2219,CUST1887,Customer_214,Home Office,24-07-2024,25-07-2024,Same Day,North,Delhi,Furniture,Table,4,2497,10,8989.2,2149.79,Cash,SalesPerson_28
2220,CUST1204,Customer_270,Corporate,18-09-2022,20-09-2022,Standard,East,Assam,Furniture,Desk,3,224,5,638.4,198.94,Credit Card,SalesPerson_31
2221,CUST1159,Customer_87,Corporate,23-04-2022,25-04-2022,Same Day,East,Assam,Furniture,Desk,1,2064,5,1960.8,139.32,UPI,SalesPerson_10
2222,CUST1784,Customer_26,Home Office,23-04-2023,25-04-2023,Standard,North,Delhi,Office Supplies,Pen,10,2139,10,19251,1428,Credit Card,SalesPerson_29
2223,CUST1019,Customer_60,Corporate,27-10-2022,29-10-2022,Standard,West,Gujarat,Electronics,Laptop,9,1247,5,10661.85,2003.86,Credit Card,SalesPerson_18
2224,CUST1673,Customer_85,Consumer,16-02-2024,19-02-2024,Same Day,West,Gujarat,Furniture,Sofa,6,1627,10,8785.8,2116.43,Net Banking,SalesPerson_28
2225,CUST1641,Customer_439,Corporate,09-12-2022,15-12-2022,Express,West,Gujarat,Electronics,Mobile,6,112,10,604.8,96.25,Cash,SalesPerson_38
2226,CUST1230,Customer_315,Consumer,05-06-2024,09-06-2024,Standard,West,Maharashtra,Electronics,Headphones,3,2380,10,6426,880.67,Credit Card,SalesPerson_37
2227,CUST1753,Customer_335,Consumer,02-07-2023,05-07-2023,Express,West,Rajasthan,Office Supplies,Binder,6,2940,15,14994,1927.33,Net Banking,SalesPerson_11
2228,CUST1109,Customer_196,Corporate,27-03-2023,31-03-2023,Same Day,East,West Bengal,Office Supplies,Notebook,2,1721,0,3442,608,Credit Card,SalesPerson_7
2229,CUST1726,Customer_292,Home Office,22-05-2024,26-05-2024,Standard,West,Rajasthan,Office Supplies,Notebook,8,550,0,4400,1174.54,Cash,SalesPerson_7
2230,CUST1589,Customer_10,Home Office,27-09-2023,01-10-2023,Express,South,Karnataka,Office Supplies,Pen,7,2313,15,13762.35,3475.32,Credit Card,SalesPerson_28
2231,CUST1290,Customer_151,Home Office,04-07-2022,11-07-2022,Standard,North,Punjab,Furniture,Chair,6,2908,0,17448,5952.41,Net Banking,SalesPerson_47
2232,CUST1163,Customer_288,Corporate,17-06-2023,23-06-2023,Standard,North,Delhi,Office Supplies,Notebook,4,597,5,2268.6,693.38,UPI,SalesPerson_6
2233,CUST1373,Customer_182,Corporate,11-10-2024,17-10-2024,Express,North,Delhi,Furniture,Sofa,6,328,0,1968,357.78,Net Banking,SalesPerson_7
2234,CUST1615,Customer_179,Consumer,16-06-2024,21-06-2024,Standard,North,Delhi,Electronics,Headphones,5,1215,15,5163.75,863.86,UPI,SalesPerson_47
2235,CUST1661,Customer_331,Consumer,03-03-2024,07-03-2024,Same Day,East,Assam,Office Supplies,Notebook,6,2500,10,13500,3060.79,Debit Card,SalesPerson_41
2236,CUST1296,Customer_243,Consumer,17-09-2022,20-09-2022,Same Day,East,Odisha,Electronics,Mobile,9,590,10,4779,974.79,Cash,SalesPerson_30
2237,CUST1343,Customer_352,Corporate,09-06-2023,12-06-2023,Express,East,Assam,Electronics,Headphones,10,2802,0,28020,7129.27,Credit Card,SalesPerson_29
2238,CUST1137,Customer_171,Consumer,02-05-2023,09-05-2023,Express,West,Gujarat,Office Supplies,Binder,9,1338,5,11439.9,1510.73,Cash,SalesPerson_18
2239,CUST1259,Customer_159,Home Office,17-06-2024,20-06-2024,Same Day,East,West Bengal,Office Supplies,Pen,5,1058,10,4761,1187.77,Credit Card,SalesPerson_33
2240,CUST1349,Customer_450,Corporate,20-08-2023,26-08-2023,Standard,West,Rajasthan,Office Supplies,Binder,3,2558,10,6906.6,1337.33,Cash,SalesPerson_27
2241,CUST1992,Customer_283,Corporate,19-04-2023,25-04-2023,Same Day,North,Punjab,Office Supplies,Pen,10,308,15,2618,363.51,Credit Card,SalesPerson_32
2242,CUST1908,Customer_316,Home Office,16-06-2024,21-06-2024,Express,South,Kerala,Furniture,Desk,6,2292,0,13752,4418.36,UPI,SalesPerson_22
2243,CUST1302,Customer_154,Home Office,28-04-2022,29-04-2022,Same Day,West,Maharashtra,Furniture,Chair,10,856,15,7276,1776.21,Credit Card,SalesPerson_29
2244,CUST1839,Customer_77,Consumer,28-07-2024,04-08-2024,Standard,South,Karnataka,Furniture,Chair,6,2949,0,17694,3359.86,UPI,SalesPerson_6
2245,CUST1144,Customer_123,Home Office,01-09-2023,06-09-2023,Same Day,West,Gujarat,Electronics,Tablet,7,2476,15,14732.2,4366.98,UPI,SalesPerson_28
2246,CUST1388,Customer_386,Corporate,24-02-2023,03-03-2023,Standard,South,Kerala,Office Supplies,Printer Paper,7,2179,5,14490.35,883.02,Cash,SalesPerson_4
2247,CUST1836,Customer_453,Consumer,18-12-2022,22-12-2022,Standard,East,West Bengal,Furniture,Sofa,6,440,15,2244,324.64,UPI,SalesPerson_15
2248,CUST1459,Customer_429,Home Office,10-07-2022,17-07-2022,Express,West,Maharashtra,Furniture,Chair,4,2522,0,10088,3395.41,Credit Card,SalesPerson_12
2249,CUST1776,Customer_54,Corporate,23-08-2024,27-08-2024,Standard,North,Delhi,Office Supplies,Binder,8,2715,0,21720,4981.82,Credit Card,SalesPerson_14
2250,CUST1866,Customer_144,Consumer,13-06-2022,14-06-2022,Express,East,Assam,Office Supplies,Binder,1,623,5,591.85,74.79,Debit Card,SalesPerson_20
2251,CUST1922,Customer_253,Home Office,18-01-2024,20-01-2024,Standard,South,Kerala,Electronics,Mobile,8,1331,5,10115.6,2074.03,Credit Card,SalesPerson_1
2252,CUST1713,Customer_26,Corporate,13-01-2024,15-01-2024,Standard,North,Haryana,Furniture,Desk,9,590,0,5310,768.12,UPI,SalesPerson_23
2253,CUST1607,Customer_374,Consumer,23-03-2024,25-03-2024,Standard,South,Karnataka,Furniture,Table,1,2838,0,2838,199.16,Cash,SalesPerson_15
2254,CUST1337,Customer_321,Corporate,12-07-2023,19-07-2023,Standard,East,West Bengal,Office Supplies,Printer Paper,9,1013,15,7749.45,1391.44,Debit Card,SalesPerson_8
2255,CUST1359,Customer_152,Home Office,24-01-2024,28-01-2024,Standard,North,Punjab,Electronics,Headphones,10,1854,15,15759,2575.06,Net Banking,SalesPerson_42
2256,CUST1396,Customer_436,Home Office,04-08-2022,06-08-2022,Standard,West,Maharashtra,Furniture,Desk,8,1466,0,11728,2198.31,Cash,SalesPerson_10
2257,CUST1654,Customer_398,Corporate,20-07-2024,26-07-2024,Express,East,Odisha,Furniture,Sofa,8,125,10,900,58.66,Cash,SalesPerson_18
2258,CUST1995,Customer_37,Consumer,09-02-2022,10-02-2022,Standard,East,Assam,Furniture,Desk,7,1875,15,11156.25,3561.94,Cash,SalesPerson_49
2259,CUST1132,Customer_36,Consumer,16-06-2024,17-06-2024,Standard,West,Gujarat,Furniture,Sofa,6,852,10,4600.8,236.64,UPI,SalesPerson_41
2260,CUST1214,Customer_63,Consumer,06-03-2024,13-03-2024,Same Day,South,Kerala,Electronics,Laptop,5,2642,10,11889,3909.24,Debit Card,SalesPerson_24
2261,CUST1525,Customer_389,Home Office,27-07-2022,29-07-2022,Express,East,Assam,Office Supplies,Binder,4,2670,10,9612,2492.84,Cash,SalesPerson_7
2262,CUST1762,Customer_267,Consumer,21-07-2022,27-07-2022,Same Day,North,Delhi,Electronics,Mobile,1,2386,10,2147.4,603.6,UPI,SalesPerson_8
2263,CUST1293,Customer_241,Home Office,01-07-2023,08-07-2023,Same Day,East,Odisha,Electronics,Headphones,6,769,15,3921.9,1147.79,UPI,SalesPerson_31
2264,CUST1823,Customer_378,Consumer,21-09-2022,22-09-2022,Same Day,East,West Bengal,Office Supplies,Notebook,6,2488,5,14181.6,3130.01,UPI,SalesPerson_45
2265,CUST1387,Customer_450,Consumer,25-01-2022,29-01-2022,Same Day,East,Odisha,Furniture,Desk,7,2300,5,15295,1659.13,Cash,SalesPerson_18
2266,CUST1950,Customer_217,Consumer,28-12-2022,29-12-2022,Express,East,Assam,Electronics,Tablet,5,739,5,3510.25,578.61,Cash,SalesPerson_36
2267,CUST1291,Customer_70,Corporate,30-08-2023,04-09-2023,Express,East,Assam,Office Supplies,Binder,6,1836,10,9914.4,835.16,Net Banking,SalesPerson_3
2268,CUST1458,Customer_376,Consumer,09-08-2023,15-08-2023,Express,South,Tamil Nadu,Furniture,Chair,5,1951,15,8291.75,2738.61,Debit Card,SalesPerson_9
2269,CUST1692,Customer_458,Consumer,07-02-2023,11-02-2023,Express,East,West Bengal,Furniture,Desk,4,2995,0,11980,2943.6,Credit Card,SalesPerson_8
2270,CUST1327,Customer_491,Home Office,30-08-2022,06-09-2022,Same Day,North,Haryana,Furniture,Table,5,1059,10,4765.5,1295.85,Credit Card,SalesPerson_42
2271,CUST1268,Customer_333,Consumer,08-03-2022,13-03-2022,Same Day,North,Delhi,Electronics,Tablet,3,134,10,361.8,41.09,Cash,SalesPerson_47
2272,CUST1272,Customer_319,Consumer,17-05-2023,19-05-2023,Same Day,North,Punjab,Office Supplies,Binder,8,990,10,7128,2406.89,UPI,SalesPerson_49
2273,CUST1818,Customer_397,Home Office,01-03-2022,08-03-2022,Standard,East,Assam,Electronics,Laptop,5,929,10,4180.5,1380.54,Net Banking,SalesPerson_45
2274,CUST1132,Customer_118,Consumer,18-03-2023,23-03-2023,Express,South,Kerala,Office Supplies,Binder,6,393,10,2122.2,342.4,Cash,SalesPerson_5
2275,CUST1347,Customer_420,Consumer,11-04-2022,16-04-2022,Same Day,North,Delhi,Furniture,Table,6,2544,5,14500.8,3408.5,Net Banking,SalesPerson_34
2276,CUST1399,Customer_246,Corporate,25-02-2023,04-03-2023,Standard,West,Gujarat,Furniture,Table,6,958,10,5173.2,423.78,Cash,SalesPerson_17
2277,CUST1609,Customer_481,Consumer,21-01-2024,23-01-2024,Same Day,East,West Bengal,Office Supplies,Notebook,7,387,10,2438.1,163.59,Net Banking,SalesPerson_44
2278,CUST1992,Customer_322,Consumer,02-06-2023,07-06-2023,Standard,East,West Bengal,Electronics,Mobile,5,1181,10,5314.5,608.55,Net Banking,SalesPerson_29
2279,CUST1768,Customer_166,Consumer,30-04-2022,05-05-2022,Same Day,South,Tamil Nadu,Furniture,Table,1,2353,5,2235.35,258.7,Credit Card,SalesPerson_25
2280,CUST1739,Customer_144,Home Office,07-12-2023,08-12-2023,Express,West,Rajasthan,Electronics,Tablet,8,1171,0,9368,2295.68,Cash,SalesPerson_25
2281,CUST1393,Customer_52,Consumer,26-04-2024,01-05-2024,Standard,West,Rajasthan,Furniture,Desk,8,2952,10,21254.4,4602.13,Cash,SalesPerson_36
2282,CUST1818,Customer_448,Home Office,06-12-2023,12-12-2023,Express,South,Karnataka,Electronics,Laptop,6,2367,0,14202,3642.17,Credit Card,SalesPerson_36
2283,CUST1451,Customer_33,Consumer,21-09-2024,24-09-2024,Same Day,South,Karnataka,Office Supplies,Pen,9,1050,15,8032.5,1757.97,Debit Card,SalesPerson_1
2284,CUST1061,Customer_441,Corporate,21-05-2022,26-05-2022,Same Day,East,West Bengal,Office Supplies,Printer Paper,10,537,0,5370,711.59,Debit Card,SalesPerson_7
2285,CUST1461,Customer_323,Home Office,16-10-2024,21-10-2024,Standard,East,Assam,Furniture,Desk,8,2167,10,15602.4,5132.22,UPI,SalesPerson_15
2286,CUST1202,Customer_210,Corporate,10-04-2023,12-04-2023,Express,South,Karnataka,Office Supplies,Notebook,1,2150,15,1827.5,519.3,Credit Card,SalesPerson_11
2287,CUST1336,Customer_451,Consumer,12-10-2024,16-10-2024,Standard,East,Odisha,Office Supplies,Notebook,5,1874,5,8901.5,2588.22,Debit Card,SalesPerson_17
2288,CUST1386,Customer_411,Corporate,04-08-2023,10-08-2023,Express,West,Gujarat,Electronics,Tablet,9,897,10,7265.7,2446.28,Debit Card,SalesPerson_13
2289,CUST1691,Customer_372,Corporate,06-09-2024,08-09-2024,Standard,West,Gujarat,Office Supplies,Printer Paper,7,285,10,1795.5,480.07,Net Banking,SalesPerson_25
2290,CUST1475,Customer_83,Corporate,31-08-2024,04-09-2024,Same Day,South,Tamil Nadu,Furniture,Chair,5,2437,15,10357.25,1480.67,Credit Card,SalesPerson_7
2291,CUST1844,Customer_139,Consumer,30-03-2024,05-04-2024,Standard,North,Punjab,Electronics,Mobile,1,2097,5,1992.15,524.33,Net Banking,SalesPerson_2
2292,CUST1736,Customer_408,Consumer,13-02-2023,18-02-2023,Same Day,North,Haryana,Office Supplies,Binder,1,2643,15,2246.55,749.2,Net Banking,SalesPerson_5
2293,CUST1272,Customer_32,Consumer,01-10-2023,06-10-2023,Same Day,East,Assam,Electronics,Headphones,2,2362,0,4724,1074.9,Credit Card,SalesPerson_17
2294,CUST1126,Customer_432,Consumer,25-05-2023,30-05-2023,Same Day,North,Delhi,Furniture,Desk,2,880,10,1584,344.41,Credit Card,SalesPerson_47
2295,CUST1044,Customer_316,Home Office,23-03-2023,27-03-2023,Same Day,North,Haryana,Furniture,Desk,10,2857,0,28570,6756.62,UPI,SalesPerson_16
2296,CUST1876,Customer_27,Home Office,03-12-2024,09-12-2024,Express,East,West Bengal,Furniture,Table,3,585,5,1667.25,498.27,Credit Card,SalesPerson_40
2297,CUST1891,Customer_355,Consumer,05-07-2023,09-07-2023,Express,South,Kerala,Electronics,Headphones,3,2328,10,6285.6,1477.2,UPI,SalesPerson_8
2298,CUST1770,Customer_335,Corporate,18-12-2022,24-12-2022,Same Day,West,Rajasthan,Office Supplies,Notebook,4,1985,5,7543,2465.25,Net Banking,SalesPerson_28
2299,CUST1505,Customer_23,Consumer,17-06-2024,20-06-2024,Standard,North,Delhi,Office Supplies,Pen,6,239,0,1434,280.08,Net Banking,SalesPerson_6
2300,CUST1943,Customer_361,Corporate,12-12-2024,15-12-2024,Express,South,Karnataka,Furniture,Table,1,2076,0,2076,309.28,Credit Card,SalesPerson_3
2301,CUST1027,Customer_435,Corporate,07-06-2024,12-06-2024,Same Day,West,Rajasthan,Electronics,Headphones,6,348,15,1774.8,200.12,Net Banking,SalesPerson_12
2302,CUST1365,Customer_16,Home Office,06-01-2023,12-01-2023,Standard,West,Gujarat,Furniture,Table,3,1193,10,3221.1,844.08,Credit Card,SalesPerson_33
2303,CUST1068,Customer_206,Corporate,22-01-2023,27-01-2023,Same Day,East,West Bengal,Electronics,Laptop,2,353,5,670.7,51.73,Credit Card,SalesPerson_46
2304,CUST1199,Customer_129,Consumer,12-04-2024,19-04-2024,Same Day,East,West Bengal,Furniture,Desk,9,478,5,4086.9,1162.52,Credit Card,SalesPerson_36
2305,CUST1923,Customer_116,Consumer,19-04-2023,20-04-2023,Express,West,Maharashtra,Furniture,Desk,10,2436,10,21924,4750.43,UPI,SalesPerson_12
2306,CUST1446,Customer_35,Consumer,27-11-2023,04-12-2023,Same Day,West,Maharashtra,Office Supplies,Printer Paper,6,1606,10,8672.4,2819.81,Net Banking,SalesPerson_18
2307,CUST1436,Customer_186,Home Office,05-06-2023,12-06-2023,Express,North,Delhi,Furniture,Sofa,4,1861,5,7071.8,1240.73,Net Banking,SalesPerson_36
2308,CUST1903,Customer_310,Corporate,02-04-2024,06-04-2024,Express,South,Karnataka,Furniture,Sofa,8,2485,5,18886,4438.25,Cash,SalesPerson_19
2309,CUST1651,Customer_221,Corporate,17-06-2022,19-06-2022,Same Day,North,Delhi,Office Supplies,Printer Paper,6,1045,10,5643,423.22,Net Banking,SalesPerson_44
2310,CUST1059,Customer_404,Consumer,02-07-2022,07-07-2022,Same Day,South,Karnataka,Electronics,Mobile,8,995,10,7164,1232.04,Debit Card,SalesPerson_49
2311,CUST1272,Customer_226,Consumer,21-04-2023,27-04-2023,Same Day,North,Punjab,Electronics,Laptop,8,1542,10,11102.4,2424.21,Net Banking,SalesPerson_30
2312,CUST1958,Customer_192,Home Office,12-02-2024,15-02-2024,Same Day,South,Kerala,Electronics,Laptop,3,2570,15,6553.5,996.9,Net Banking,SalesPerson_7
2313,CUST1429,Customer_485,Consumer,09-04-2023,14-04-2023,Standard,West,Rajasthan,Office Supplies,Notebook,3,1436,15,3661.8,973.17,Cash,SalesPerson_34
2314,CUST1019,Customer_233,Home Office,12-06-2024,13-06-2024,Express,South,Karnataka,Furniture,Desk,8,1099,5,8352.4,1467.82,Net Banking,SalesPerson_44
2315,CUST1985,Customer_485,Corporate,03-02-2024,07-02-2024,Express,South,Karnataka,Electronics,Laptop,9,2402,0,21618,1405.57,UPI,SalesPerson_40
2316,CUST1870,Customer_404,Consumer,25-10-2022,26-10-2022,Express,South,Karnataka,Electronics,Laptop,9,2167,0,19503,1333.71,Cash,SalesPerson_26
2317,CUST1227,Customer_135,Corporate,26-06-2023,03-07-2023,Express,East,Assam,Furniture,Desk,7,895,15,5325.25,993.77,UPI,SalesPerson_34
2318,CUST1217,Customer_38,Consumer,10-06-2023,16-06-2023,Standard,North,Punjab,Electronics,Tablet,5,553,5,2626.75,159.43,Debit Card,SalesPerson_38
2319,CUST1694,Customer_108,Corporate,09-05-2023,12-05-2023,Standard,South,Kerala,Furniture,Table,5,2672,5,12692,4364.78,UPI,SalesPerson_2
2320,CUST1120,Customer_414,Corporate,15-02-2022,20-02-2022,Express,West,Maharashtra,Office Supplies,Binder,2,2401,5,4561.9,1213.5,UPI,SalesPerson_30
2321,CUST1011,Customer_451,Corporate,24-06-2022,26-06-2022,Same Day,South,Karnataka,Furniture,Sofa,5,2426,5,11523.5,1090.4,Cash,SalesPerson_24
2322,CUST1796,Customer_157,Consumer,13-03-2022,17-03-2022,Standard,North,Punjab,Furniture,Desk,3,2371,10,6401.7,2171.54,Net Banking,SalesPerson_35
2323,CUST1182,Customer_445,Corporate,05-10-2023,09-10-2023,Express,West,Gujarat,Furniture,Table,4,894,10,3218.4,1069.09,Cash,SalesPerson_12
2324,CUST1116,Customer_194,Consumer,10-08-2023,13-08-2023,Same Day,North,Punjab,Office Supplies,Binder,4,2413,0,9652,2682.54,UPI,SalesPerson_16
2325,CUST1019,Customer_471,Consumer,09-04-2022,16-04-2022,Standard,West,Gujarat,Office Supplies,Notebook,9,370,0,3330,299.66,Debit Card,SalesPerson_44
2326,CUST1395,Customer_396,Consumer,03-01-2024,09-01-2024,Standard,South,Tamil Nadu,Electronics,Headphones,10,1947,5,18496.5,5640.23,Cash,SalesPerson_19
2327,CUST1579,Customer_450,Corporate,07-04-2022,09-04-2022,Standard,North,Delhi,Office Supplies,Pen,4,2389,5,9078.2,2247.99,Net Banking,SalesPerson_44
2328,CUST1241,Customer_335,Home Office,17-12-2024,22-12-2024,Standard,North,Delhi,Office Supplies,Printer Paper,7,1615,15,9609.25,1498.18,UPI,SalesPerson_32
2329,CUST1047,Customer_202,Corporate,13-11-2022,20-11-2022,Same Day,East,Assam,Furniture,Table,4,2036,15,6922.4,399.38,Net Banking,SalesPerson_38
